"transactionid";"item";"quantity"
"ff81a3dd-4a89-449c-9e83-83a1dbb65a9a";"Popcorn";1
"ff81a3dd-4a89-449c-9e83-83a1dbb65a9a";"Bell's Two-Hearted Ale";3
"ff81a3dd-4a89-449c-9e83-83a1dbb65a9a";"Shrimp Cocktail";1
"ff81a3dd-4a89-449c-9e83-83a1dbb65a9a";"Quesadillas";1
"852b9f10-97c5-453f-918e-f133dc746264";"Hot Dogs";3
"852b9f10-97c5-453f-918e-f133dc746264";"Jalapeno Poppers";1
"852b9f10-97c5-453f-918e-f133dc746264";"Popcorn";1
"852b9f10-97c5-453f-918e-f133dc746264";"Zima";2
"852b9f10-97c5-453f-918e-f133dc746264";"Shrimp Cocktail";3
"fe06eb38-ef14-4cfc-b244-9674e05716c1";"Cheese Fries";2
"fe06eb38-ef14-4cfc-b244-9674e05716c1";"Summit Extra Pale Ale";3
"fe06eb38-ef14-4cfc-b244-9674e05716c1";"Jalapeno Poppers";1
"5d6a7aa0-5c3c-4cf6-b0fa-a59e14d369df";"Sauza Diablo";2
"5c34cc7e-fb3d-47fc-9d15-06f3d251e5e6";"Zima";1
"b1e4009c-bdca-426f-86e0-a534f1fd8a7d";"Popcorn";2
"9faaa473-5374-46df-a31a-b917bcacae24";"Disco Fries";2
"9faaa473-5374-46df-a31a-b917bcacae24";"Jalapeno Poppers";2
"9faaa473-5374-46df-a31a-b917bcacae24";"Pizza";1
"b3b1d7c5-e228-4ffd-bddf-a73911d9d442";"Original Premium Lager";2
"0be1b090-b368-4c3c-ae0d-bb7e13623a0f";"Original Premium Lager";1
"ac4b2187-b097-460c-9be6-04b8fd86e83f";"Summit Extra Pale Ale";2
"ac4b2187-b097-460c-9be6-04b8fd86e83f";"Pizza";2
"ac4b2187-b097-460c-9be6-04b8fd86e83f";"Cheese Fries";2
"ac4b2187-b097-460c-9be6-04b8fd86e83f";"Sauza Diablo";3
"0561387f-2833-415d-b630-dbd951f0e545";"Sauza Diablo";2
"0561387f-2833-415d-b630-dbd951f0e545";"Pizza";2
"0561387f-2833-415d-b630-dbd951f0e545";"Onion Rings";3
"0561387f-2833-415d-b630-dbd951f0e545";"Original Premium";2
"0561387f-2833-415d-b630-dbd951f0e545";"Marz Diliner Weisse";3
"68f467f2-d3ec-45d2-869a-96a47d4de46c";"Bell's Two-Hearted Ale";3
"68f467f2-d3ec-45d2-869a-96a47d4de46c";"Quesadillas";2
"0d2fb71e-37ac-44bf-9bf6-6e165e0b75d0";"Onion Rings";2
"0d2fb71e-37ac-44bf-9bf6-6e165e0b75d0";"Disco Fries";3
"e264254a-c782-4a1d-b4a5-98ada1014928";"Shrimp Cocktail";1
"e264254a-c782-4a1d-b4a5-98ada1014928";"Marz Diliner Weisse";1
"e264254a-c782-4a1d-b4a5-98ada1014928";"Zima";3
"e264254a-c782-4a1d-b4a5-98ada1014928";"Onion Rings";2
"c161ddef-e7b6-44d7-9163-2f126a741ba3";"Cheese Fries";2
"c161ddef-e7b6-44d7-9163-2f126a741ba3";"Hot Dogs";1
"c161ddef-e7b6-44d7-9163-2f126a741ba3";"Original Premium";2
"c161ddef-e7b6-44d7-9163-2f126a741ba3";"Zima";1
"46e5caff-79d9-42d7-99a5-6a1308d751c8";"Hot Dogs";1
"46e5caff-79d9-42d7-99a5-6a1308d751c8";"Cheese Fries";2
"46e5caff-79d9-42d7-99a5-6a1308d751c8";"Summit Extra Pale Ale";3
"1f452cf1-1c99-4e11-a7f0-e5c5557eb816";"Jalapeno Poppers";2
"c8a89a74-0c44-444d-8f5a-a41714edfdf4";"Hot Dogs";3
"922b15e4-1abe-4e66-a34b-465a6caa13e8";"Onion Rings";3
"922b15e4-1abe-4e66-a34b-465a6caa13e8";"Original Premium";1
"922b15e4-1abe-4e66-a34b-465a6caa13e8";"Marz Diliner Weisse";2
"922b15e4-1abe-4e66-a34b-465a6caa13e8";"Popcorn";1
"8558ea2b-cfab-4097-90c3-95e2ce63988f";"Hot Dogs";1
"8558ea2b-cfab-4097-90c3-95e2ce63988f";"Original Premium Lager";3
"8558ea2b-cfab-4097-90c3-95e2ce63988f";"Quesadillas";1
"8558ea2b-cfab-4097-90c3-95e2ce63988f";"Jalapeno Poppers";3
"8558ea2b-cfab-4097-90c3-95e2ce63988f";"Popcorn";2
"9c4e53bc-68a3-429a-aee3-1dbdccf4ede1";"Original Premium Lager";1
"9c4e53bc-68a3-429a-aee3-1dbdccf4ede1";"Shrimp Cocktail";3
"7eb8bc19-ee53-459d-a210-03a37aa95ed4";"Original Premium Lager";3
"7eb8bc19-ee53-459d-a210-03a37aa95ed4";"Disco Fries";3
"7eb8bc19-ee53-459d-a210-03a37aa95ed4";"Original Premium";3
"ce10046f-63f9-4085-bced-0edbae4a97fc";"Onion Rings";2
"ce10046f-63f9-4085-bced-0edbae4a97fc";"Zima";3
"ce10046f-63f9-4085-bced-0edbae4a97fc";"Jalapeno Poppers";1
"ce10046f-63f9-4085-bced-0edbae4a97fc";"Summit Extra Pale Ale";1
"ce10046f-63f9-4085-bced-0edbae4a97fc";"Original Premium Lager";2
"f3a0fa90-6eea-429e-8bbc-0b898626a897";"Bell's Two-Hearted Ale";2
"f3a0fa90-6eea-429e-8bbc-0b898626a897";"Marz Diliner Weisse";2
"f3a0fa90-6eea-429e-8bbc-0b898626a897";"Jalapeno Poppers";2
"f3a0fa90-6eea-429e-8bbc-0b898626a897";"Pizza";1
"f3a0fa90-6eea-429e-8bbc-0b898626a897";"Shrimp Cocktail";1
"4d5a9403-29f5-4a37-bf0d-68a2a880b1ca";"Pizza";2
"4d5a9403-29f5-4a37-bf0d-68a2a880b1ca";"Marz Diliner Weisse";2
"4d5a9403-29f5-4a37-bf0d-68a2a880b1ca";"Cheese Fries";3
"4d5a9403-29f5-4a37-bf0d-68a2a880b1ca";"Onion Rings";1
"d6e3f9e7-df50-4cc8-9794-65d7a97877d6";"Bell's Two-Hearted Ale";1
"d6e3f9e7-df50-4cc8-9794-65d7a97877d6";"Popcorn";3
"d6e3f9e7-df50-4cc8-9794-65d7a97877d6";"Pizza";2
"d6e3f9e7-df50-4cc8-9794-65d7a97877d6";"Zima";2
"d6e3f9e7-df50-4cc8-9794-65d7a97877d6";"Original Premium Lager";2
"b683e138-588e-4962-b7c6-cec776357345";"Original Premium Lager";3
"b683e138-588e-4962-b7c6-cec776357345";"Bell's Two-Hearted Ale";3
"95372b33-9200-4dff-8ba1-c1d7eff64c97";"Popcorn";3
"95372b33-9200-4dff-8ba1-c1d7eff64c97";"Shrimp Cocktail";1
"2ee65845-da74-446a-8d7a-49f9b38e4d94";"Onion Rings";1
"2ee65845-da74-446a-8d7a-49f9b38e4d94";"Original Premium";2
"2ee65845-da74-446a-8d7a-49f9b38e4d94";"Jalapeno Poppers";2
"2ee65845-da74-446a-8d7a-49f9b38e4d94";"Sauza Diablo";3
"c2784d05-3672-43b9-aeaf-187577875659";"Disco Fries";2
"c2784d05-3672-43b9-aeaf-187577875659";"Marz Diliner Weisse";1
"c2784d05-3672-43b9-aeaf-187577875659";"Popcorn";2
"c2784d05-3672-43b9-aeaf-187577875659";"Zima";1
"c2784d05-3672-43b9-aeaf-187577875659";"Onion Rings";1
"8b87c68d-e40a-4812-947d-df320e29634c";"Sauza Diablo";3
"8b87c68d-e40a-4812-947d-df320e29634c";"Original Premium";1
"8b87c68d-e40a-4812-947d-df320e29634c";"Summit Extra Pale Ale";3
"8b87c68d-e40a-4812-947d-df320e29634c";"Pizza";2
"4c965c79-7131-4710-9be2-13484135f55f";"Cheese Fries";3
"4c965c79-7131-4710-9be2-13484135f55f";"Summit Extra Pale Ale";2
"d2a59324-340b-4fec-bd20-31712ee47740";"Pizza";1
"d2a59324-340b-4fec-bd20-31712ee47740";"Original Premium Lager";3
"d2a59324-340b-4fec-bd20-31712ee47740";"Cheese Fries";2
"d2a59324-340b-4fec-bd20-31712ee47740";"Marz Diliner Weisse";3
"d2a59324-340b-4fec-bd20-31712ee47740";"Bell's Two-Hearted Ale";2
"24cdc8ab-8f53-42c4-ab36-53ed53c7eaf0";"Original Premium Lager";2
"24cdc8ab-8f53-42c4-ab36-53ed53c7eaf0";"Pizza";1
"24cdc8ab-8f53-42c4-ab36-53ed53c7eaf0";"Quesadillas";3
"24cdc8ab-8f53-42c4-ab36-53ed53c7eaf0";"Zima";2
"24cdc8ab-8f53-42c4-ab36-53ed53c7eaf0";"Marz Diliner Weisse";3
"069bcc26-7125-46fa-8d17-beed4a2f8d48";"Jalapeno Poppers";1
"069bcc26-7125-46fa-8d17-beed4a2f8d48";"Cheese Fries";3
"069bcc26-7125-46fa-8d17-beed4a2f8d48";"Original Premium";1
"069bcc26-7125-46fa-8d17-beed4a2f8d48";"Sauza Diablo";3
"069bcc26-7125-46fa-8d17-beed4a2f8d48";"Popcorn";2
"cc258f4a-a0ca-4c04-99ba-5ab4fee2372b";"Sauza Diablo";2
"f3417a85-ddea-45ee-88b3-f23ba6099656";"Pizza";2
"f3417a85-ddea-45ee-88b3-f23ba6099656";"Jalapeno Poppers";1
"f3417a85-ddea-45ee-88b3-f23ba6099656";"Summit Extra Pale Ale";1
"f3417a85-ddea-45ee-88b3-f23ba6099656";"Zima";3
"1a13e0d9-5285-4e47-94e1-4bd02559e314";"Zima";1
"7806c43a-ebf9-40af-ace8-01310513c89c";"Sauza Diablo";2
"7806c43a-ebf9-40af-ace8-01310513c89c";"Shrimp Cocktail";2
"932d08f6-74e7-4e99-a190-79f44837f8cc";"Quesadillas";1
"932d08f6-74e7-4e99-a190-79f44837f8cc";"Sauza Diablo";3
"816b0132-f4e8-4be7-96a2-2bb4b0d118bd";"Hot Dogs";3
"816b0132-f4e8-4be7-96a2-2bb4b0d118bd";"Onion Rings";1
"816b0132-f4e8-4be7-96a2-2bb4b0d118bd";"Disco Fries";3
"b18c9b63-c533-43e7-8ff3-0d53d4923510";"Marz Diliner Weisse";3
"b18c9b63-c533-43e7-8ff3-0d53d4923510";"Bell's Two-Hearted Ale";2
"e891eed1-05bd-4951-8fde-e89ca16fc154";"Popcorn";3
"e891eed1-05bd-4951-8fde-e89ca16fc154";"Bell's Two-Hearted Ale";3
"e891eed1-05bd-4951-8fde-e89ca16fc154";"Quesadillas";1
"e891eed1-05bd-4951-8fde-e89ca16fc154";"Shrimp Cocktail";1
"e891eed1-05bd-4951-8fde-e89ca16fc154";"Jalapeno Poppers";3
"6947d3e2-02da-499c-b9e4-cc5b5eedc087";"Pizza";3
"6947d3e2-02da-499c-b9e4-cc5b5eedc087";"Zima";3
"6947d3e2-02da-499c-b9e4-cc5b5eedc087";"Summit Extra Pale Ale";2
"6947d3e2-02da-499c-b9e4-cc5b5eedc087";"Shrimp Cocktail";3
"3d307596-351b-41cd-b0bf-91403ccca505";"Quesadillas";3
"3d307596-351b-41cd-b0bf-91403ccca505";"Marz Diliner Weisse";2
"3d307596-351b-41cd-b0bf-91403ccca505";"Shrimp Cocktail";1
"3d307596-351b-41cd-b0bf-91403ccca505";"Pizza";3
"816750a6-a768-4f23-b0af-ad6bb1aa60f3";"Summit Extra Pale Ale";2
"816750a6-a768-4f23-b0af-ad6bb1aa60f3";"Sauza Diablo";2
"2288937c-eb32-47fd-a908-9756b192fabf";"Cheese Fries";3
"2288937c-eb32-47fd-a908-9756b192fabf";"Popcorn";3
"7d2ab429-cf09-4e80-b641-1ff2954bbacd";"Onion Rings";3
"7d2ab429-cf09-4e80-b641-1ff2954bbacd";"Original Premium";1
"7d2ab429-cf09-4e80-b641-1ff2954bbacd";"Jalapeno Poppers";2
"7d2ab429-cf09-4e80-b641-1ff2954bbacd";"Shrimp Cocktail";3
"25559976-b7b4-4fd6-acdf-5dbb8078ad88";"Sauza Diablo";2
"25559976-b7b4-4fd6-acdf-5dbb8078ad88";"Disco Fries";2
"25559976-b7b4-4fd6-acdf-5dbb8078ad88";"Zima";2
"25559976-b7b4-4fd6-acdf-5dbb8078ad88";"Original Premium Lager";1
"25559976-b7b4-4fd6-acdf-5dbb8078ad88";"Jalapeno Poppers";3
"4b016cfd-a230-457c-83a9-4305b7a869b4";"Shrimp Cocktail";1
"4b016cfd-a230-457c-83a9-4305b7a869b4";"Original Premium";2
"4b016cfd-a230-457c-83a9-4305b7a869b4";"Summit Extra Pale Ale";1
"b1c18e44-4b7f-4129-9bd1-a36009890fa8";"Bell's Two-Hearted Ale";2
"b1c18e44-4b7f-4129-9bd1-a36009890fa8";"Disco Fries";1
"8a287de9-7260-422d-9abb-da58254ca724";"Bell's Two-Hearted Ale";3
"8a287de9-7260-422d-9abb-da58254ca724";"Onion Rings";3
"43d631cf-87ac-491a-9c9d-76dde33b2640";"Hot Dogs";2
"43d631cf-87ac-491a-9c9d-76dde33b2640";"Quesadillas";2
"43d631cf-87ac-491a-9c9d-76dde33b2640";"Disco Fries";2
"17f822d7-8c7c-4fbd-a419-a0c4e28a5b21";"Original Premium Lager";3
"17f822d7-8c7c-4fbd-a419-a0c4e28a5b21";"Popcorn";3
"a3bf258f-b769-4f4a-b3eb-08924baa2279";"Disco Fries";1
"a3bf258f-b769-4f4a-b3eb-08924baa2279";"Summit Extra Pale Ale";2
"a3bf258f-b769-4f4a-b3eb-08924baa2279";"Quesadillas";3
"14896fbb-0787-4764-a40e-904e9f07bd5b";"Summit Extra Pale Ale";2
"14896fbb-0787-4764-a40e-904e9f07bd5b";"Zima";2
"14896fbb-0787-4764-a40e-904e9f07bd5b";"Original Premium Lager";1
"0a38bdf0-1ef7-4048-9676-c8879ef9f5fe";"Marz Diliner Weisse";2
"0a38bdf0-1ef7-4048-9676-c8879ef9f5fe";"Onion Rings";1
"0a38bdf0-1ef7-4048-9676-c8879ef9f5fe";"Sauza Diablo";3
"213f29a9-bcc6-4795-9f10-288f989bbd2d";"Summit Extra Pale Ale";2
"213f29a9-bcc6-4795-9f10-288f989bbd2d";"Hot Dogs";2
"213f29a9-bcc6-4795-9f10-288f989bbd2d";"Shrimp Cocktail";2
"7ceb94b8-ff91-40b1-9e75-501daa88fc33";"Jalapeno Poppers";1
"83e10a4a-6f2c-458b-b98b-5c1acdf95a2e";"Hot Dogs";3
"069abc43-51d6-4edf-a6ae-2533829eb77f";"Jalapeno Poppers";1
"069abc43-51d6-4edf-a6ae-2533829eb77f";"Quesadillas";1
"dd9cafae-179f-4a52-a5a3-214665de8d1e";"Shrimp Cocktail";3
"db2c104f-4709-4e96-a71e-63c28b82c10e";"Marz Diliner Weisse";2
"f6f79443-edfd-498a-820b-ecdfba46f09a";"Shrimp Cocktail";3
"f6f79443-edfd-498a-820b-ecdfba46f09a";"Sauza Diablo";3
"f6f79443-edfd-498a-820b-ecdfba46f09a";"Popcorn";3
"566debec-a850-4ef4-b276-93ddc5c86d84";"Original Premium";1
"566debec-a850-4ef4-b276-93ddc5c86d84";"Marz Diliner Weisse";2
"ec875de6-8c42-4385-8995-c79fe47f095e";"Quesadillas";3
"ec875de6-8c42-4385-8995-c79fe47f095e";"Marz Diliner Weisse";3
"f56467a3-117b-4a83-baac-52c927636448";"Onion Rings";2
"f56467a3-117b-4a83-baac-52c927636448";"Summit Extra Pale Ale";2
"f56467a3-117b-4a83-baac-52c927636448";"Zima";2
"f56467a3-117b-4a83-baac-52c927636448";"Popcorn";3
"f56467a3-117b-4a83-baac-52c927636448";"Hot Dogs";2
"3b036b18-9384-4f4e-97e6-243fd4c6f288";"Shrimp Cocktail";3
"02567268-c7e5-4e18-b590-97d95bf1161f";"Summit Extra Pale Ale";2
"e59f192a-379a-4be0-871d-f1e601362589";"Original Premium Lager";1
"e59f192a-379a-4be0-871d-f1e601362589";"Marz Diliner Weisse";1
"e59f192a-379a-4be0-871d-f1e601362589";"Sauza Diablo";1
"c6dde8ae-05e3-4ba1-8d3a-2bc8720210d9";"Sauza Diablo";1
"c6dde8ae-05e3-4ba1-8d3a-2bc8720210d9";"Summit Extra Pale Ale";3
"575e1df3-7408-4622-a780-4c750d71369b";"Summit Extra Pale Ale";3
"5e9519d1-76a5-4fef-975d-4ca7495a8e85";"Jalapeno Poppers";1
"103d1d42-ebc9-4297-b3e2-2c670c78f830";"Popcorn";3
"103d1d42-ebc9-4297-b3e2-2c670c78f830";"Onion Rings";2
"103d1d42-ebc9-4297-b3e2-2c670c78f830";"Sauza Diablo";1
"7f468e2d-1676-4114-bb7b-c6ccbc5c0af2";"Summit Extra Pale Ale";1
"7f468e2d-1676-4114-bb7b-c6ccbc5c0af2";"Quesadillas";1
"7f468e2d-1676-4114-bb7b-c6ccbc5c0af2";"Bell's Two-Hearted Ale";2
"7f468e2d-1676-4114-bb7b-c6ccbc5c0af2";"Sauza Diablo";3
"7f468e2d-1676-4114-bb7b-c6ccbc5c0af2";"Marz Diliner Weisse";1
"382d97d0-7450-4785-aac0-d87f7f28a78b";"Original Premium Lager";3
"581f3295-6b14-48e2-844a-0e3fcef51fa1";"Zima";2
"581f3295-6b14-48e2-844a-0e3fcef51fa1";"Onion Rings";2
"581f3295-6b14-48e2-844a-0e3fcef51fa1";"Hot Dogs";2
"b4814134-a2a6-486d-a585-0d420731120e";"Pizza";1
"b4814134-a2a6-486d-a585-0d420731120e";"Zima";2
"1acbb7ba-a089-43fa-b647-493aefc51f06";"Hot Dogs";1
"1acbb7ba-a089-43fa-b647-493aefc51f06";"Pizza";2
"8634f32e-a26b-4c86-ad83-a0949479ab12";"Quesadillas";2
"8634f32e-a26b-4c86-ad83-a0949479ab12";"Onion Rings";2
"8634f32e-a26b-4c86-ad83-a0949479ab12";"Summit Extra Pale Ale";1
"4d79b3f1-730b-4152-89ea-8987844baf49";"Marz Diliner Weisse";1
"61809871-5a7e-488b-a898-26223db056f6";"Original Premium";3
"0d919355-08fd-4a56-a3a7-eb501a6b9cc5";"Marz Diliner Weisse";2
"03bcf4f6-36d1-409c-a659-659e15029c8e";"Quesadillas";2
"03bcf4f6-36d1-409c-a659-659e15029c8e";"Shrimp Cocktail";2
"03bcf4f6-36d1-409c-a659-659e15029c8e";"Hot Dogs";1
"03bcf4f6-36d1-409c-a659-659e15029c8e";"Original Premium Lager";2
"331cd8a9-6a0f-4ec2-b88c-36eba955b2c7";"Summit Extra Pale Ale";3
"331cd8a9-6a0f-4ec2-b88c-36eba955b2c7";"Zima";1
"331cd8a9-6a0f-4ec2-b88c-36eba955b2c7";"Original Premium Lager";2
"331cd8a9-6a0f-4ec2-b88c-36eba955b2c7";"Bell's Two-Hearted Ale";3
"b51ad12f-5d93-4a3e-baf1-752b0c127a01";"Onion Rings";2
"b51ad12f-5d93-4a3e-baf1-752b0c127a01";"Jalapeno Poppers";2
"b51ad12f-5d93-4a3e-baf1-752b0c127a01";"Zima";1
"b51ad12f-5d93-4a3e-baf1-752b0c127a01";"Bell's Two-Hearted Ale";3
"b51ad12f-5d93-4a3e-baf1-752b0c127a01";"Original Premium Lager";1
"b43c3f57-8920-4f10-b7ce-9e8b0be8881f";"Chuckanut Kolsch Style";3
"b43c3f57-8920-4f10-b7ce-9e8b0be8881f";"Buffalo Wings";2
"b43c3f57-8920-4f10-b7ce-9e8b0be8881f";"Sun King Afternoon Delight";1
"b43c3f57-8920-4f10-b7ce-9e8b0be8881f";"Disco Fries";3
"b43c3f57-8920-4f10-b7ce-9e8b0be8881f";"Zima";3
"943f7542-7582-499a-82dc-d3a18f6230b7";"Zima";2
"943f7542-7582-499a-82dc-d3a18f6230b7";"Roasted Cauliflower";2
"0450740e-9f1b-4a64-8b16-6745cd9b260a";"Zima";1
"0450740e-9f1b-4a64-8b16-6745cd9b260a";"Sloppy Joe";2
"0450740e-9f1b-4a64-8b16-6745cd9b260a";"Maple-Glazed Peanuts";2
"0450740e-9f1b-4a64-8b16-6745cd9b260a";"Buffalo Wings";2
"0450740e-9f1b-4a64-8b16-6745cd9b260a";"Chuckanut Kolsch Style";3
"d0a3c628-1430-43f9-8475-360f8d958f9c";"Sloppy Joe";3
"d0a3c628-1430-43f9-8475-360f8d958f9c";"Zima";3
"d0a3c628-1430-43f9-8475-360f8d958f9c";"Tired Hands SaisonHands";3
"b6788d5e-a829-4521-901b-22c1b12a5a0a";"Zima";1
"b6788d5e-a829-4521-901b-22c1b12a5a0a";"Potato Skins";3
"b6788d5e-a829-4521-901b-22c1b12a5a0a";"Sun King Afternoon Delight";1
"d3cbef8f-c291-4f0a-89d5-5fa5b764267f";"Zima Citrus";2
"d3cbef8f-c291-4f0a-89d5-5fa5b764267f";"Sloppy Joe";2
"d3cbef8f-c291-4f0a-89d5-5fa5b764267f";"Chuckanut Kolsch Style";3
"d3cbef8f-c291-4f0a-89d5-5fa5b764267f";"Buffalo Wings";3
"d3cbef8f-c291-4f0a-89d5-5fa5b764267f";"Deviled Eggs";1
"6fb0260c-5714-4607-8cf9-60e22d0991d2";"Sloppy Joe";2
"6fb0260c-5714-4607-8cf9-60e22d0991d2";"Potato Skins";2
"6fb0260c-5714-4607-8cf9-60e22d0991d2";"Disco Fries";3
"6fb0260c-5714-4607-8cf9-60e22d0991d2";"Deviled Eggs";1
"6fb0260c-5714-4607-8cf9-60e22d0991d2";"French Fries";3
"84d3d64d-4a07-4f6a-9650-fd2371ce4761";"Maple-Glazed Peanuts";2
"84d3d64d-4a07-4f6a-9650-fd2371ce4761";"Sun King Afternoon Delight";1
"84d3d64d-4a07-4f6a-9650-fd2371ce4761";"French Fries";2
"84d3d64d-4a07-4f6a-9650-fd2371ce4761";"Zima Citrus";2
"51a7b99b-db2c-4374-b87d-efe445a057f6";"Shrimp Cocktail";1
"48799f90-a48c-4dfd-bed7-d44c86f801ce";"Potato Skins";3
"48799f90-a48c-4dfd-bed7-d44c86f801ce";"Deviled Eggs";3
"0ab2a32c-c7cf-467d-812f-79fc6bf8dcd3";"French Fries";1
"0ab2a32c-c7cf-467d-812f-79fc6bf8dcd3";"Disco Fries";2
"0ab2a32c-c7cf-467d-812f-79fc6bf8dcd3";"Chuckanut Kolsch Style";2
"0ab2a32c-c7cf-467d-812f-79fc6bf8dcd3";"Tired Hands SaisonHands";2
"0ab2a32c-c7cf-467d-812f-79fc6bf8dcd3";"Sun King Afternoon Delight";2
"03ca187b-c131-43ba-8e8a-3c25eda42255";"Zima";3
"03ca187b-c131-43ba-8e8a-3c25eda42255";"Potato Skins";1
"03ca187b-c131-43ba-8e8a-3c25eda42255";"Disco Fries";1
"03ca187b-c131-43ba-8e8a-3c25eda42255";"Roasted Cauliflower";2
"5cc497eb-68af-4dfb-a427-37639cbee9d3";"Shrimp Cocktail";3
"2b5d45bf-1bc1-4062-bb52-93c8e0791547";"Tired Hands SaisonHands";2
"2b5d45bf-1bc1-4062-bb52-93c8e0791547";"Maple-Glazed Peanuts";2
"2b5d45bf-1bc1-4062-bb52-93c8e0791547";"Zima";3
"fd9e31ea-7086-4e44-b964-46d0d0dc62fb";"Tired Hands SaisonHands";2
"fd9e31ea-7086-4e44-b964-46d0d0dc62fb";"Zima";1
"fd9e31ea-7086-4e44-b964-46d0d0dc62fb";"Sloppy Joe";2
"f985bc4a-c843-4038-bc42-cd17ce5082f5";"Zima Citrus";1
"f985bc4a-c843-4038-bc42-cd17ce5082f5";"Tired Hands SaisonHands";3
"56f7f9d0-d058-458e-bd73-087ea53b7763";"Deviled Eggs";1
"56f7f9d0-d058-458e-bd73-087ea53b7763";"Zima Citrus";1
"56f7f9d0-d058-458e-bd73-087ea53b7763";"Sloppy Joe";2
"56f7f9d0-d058-458e-bd73-087ea53b7763";"Roasted Cauliflower";3
"56f7f9d0-d058-458e-bd73-087ea53b7763";"Sun King Afternoon Delight";1
"fe79f5b0-99c3-4125-972c-c2ad8dcc32a9";"Tired Hands SaisonHands";3
"fe79f5b0-99c3-4125-972c-c2ad8dcc32a9";"Shrimp Cocktail";1
"c56d5f08-99ed-4aeb-8404-6a30cae135b1";"Buffalo Wings";3
"f551783e-ee1c-4556-9309-e5aeb777ae08";"Deviled Eggs";3
"f551783e-ee1c-4556-9309-e5aeb777ae08";"Sloppy Joe";1
"f551783e-ee1c-4556-9309-e5aeb777ae08";"Potato Skins";2
"f551783e-ee1c-4556-9309-e5aeb777ae08";"Zima Citrus";3
"7af240da-2258-4946-9a0d-372c365aafaa";"Tired Hands SaisonHands";2
"7af240da-2258-4946-9a0d-372c365aafaa";"Disco Fries";3
"7af240da-2258-4946-9a0d-372c365aafaa";"Deviled Eggs";1
"7af240da-2258-4946-9a0d-372c365aafaa";"Maple-Glazed Peanuts";2
"7af240da-2258-4946-9a0d-372c365aafaa";"Sloppy Joe";3
"a6324580-3429-4b8f-b7b7-5c3940448794";"Tired Hands SaisonHands";2
"a6324580-3429-4b8f-b7b7-5c3940448794";"Onion Rings";1
"db801531-2a62-4adc-bb95-f3bc49f3c883";"Maple-Glazed Peanuts";1
"db801531-2a62-4adc-bb95-f3bc49f3c883";"Shrimp Cocktail";2
"db801531-2a62-4adc-bb95-f3bc49f3c883";"Zima";2
"db801531-2a62-4adc-bb95-f3bc49f3c883";"Tired Hands SaisonHands";1
"96322db9-198c-40eb-85ec-8280ded172df";"Zima";2
"fab33cf9-e905-44ac-85b8-888a58d8fcce";"Disco Fries";1
"130e5d5b-c2c0-476f-99d7-8bd828bb6388";"Shrimp Cocktail";2
"130e5d5b-c2c0-476f-99d7-8bd828bb6388";"Disco Fries";1
"130e5d5b-c2c0-476f-99d7-8bd828bb6388";"Sloppy Joe";1
"130e5d5b-c2c0-476f-99d7-8bd828bb6388";"Tired Hands SaisonHands";1
"130e5d5b-c2c0-476f-99d7-8bd828bb6388";"Sun King Afternoon Delight";2
"c17007ce-6059-4c22-a10e-3b2a7972deaf";"Roasted Cauliflower";2
"c17007ce-6059-4c22-a10e-3b2a7972deaf";"Onion Rings";1
"ef46bd3d-b06b-4f00-8a4e-42b76486468c";"Deviled Eggs";1
"ef46bd3d-b06b-4f00-8a4e-42b76486468c";"Roasted Cauliflower";3
"ef46bd3d-b06b-4f00-8a4e-42b76486468c";"Zima Citrus";3
"ef46bd3d-b06b-4f00-8a4e-42b76486468c";"Buffalo Wings";3
"15096736-0e7c-410c-8685-55372078c14d";"Deviled Eggs";2
"15096736-0e7c-410c-8685-55372078c14d";"French Fries";2
"809edadb-4d4c-4715-9577-25d602eaefac";"Buffalo Wings";2
"809edadb-4d4c-4715-9577-25d602eaefac";"Sun King Afternoon Delight";1
"db90e6aa-51db-4ae2-b034-13868dc89269";"Roasted Cauliflower";1
"db90e6aa-51db-4ae2-b034-13868dc89269";"Disco Fries";1
"db90e6aa-51db-4ae2-b034-13868dc89269";"Zima Citrus";2
"db90e6aa-51db-4ae2-b034-13868dc89269";"Tired Hands SaisonHands";3
"05e4fda4-fcc3-4b33-ab73-d8794ddd1333";"Zima";2
"05e4fda4-fcc3-4b33-ab73-d8794ddd1333";"Sloppy Joe";2
"05e4fda4-fcc3-4b33-ab73-d8794ddd1333";"French Fries";2
"b976573c-b1b4-4ce7-89ce-ccad98e45721";"Zima Citrus";1
"b976573c-b1b4-4ce7-89ce-ccad98e45721";"Buffalo Wings";2
"9cf421fe-4e4d-4afc-9807-8d76bee51401";"Onion Rings";3
"8af0cd67-ca5c-4deb-b69b-e89040f24fcb";"Tired Hands SaisonHands";1
"8af0cd67-ca5c-4deb-b69b-e89040f24fcb";"Maple-Glazed Peanuts";1
"8af0cd67-ca5c-4deb-b69b-e89040f24fcb";"Zima";2
"8af0cd67-ca5c-4deb-b69b-e89040f24fcb";"Deviled Eggs";2
"8af0cd67-ca5c-4deb-b69b-e89040f24fcb";"Disco Fries";2
"acc4895d-21dc-4a61-98e2-897d7af96398";"Chuckanut Kolsch Style";2
"9947ac43-e329-44b8-b7e9-66dd211251c2";"Zima Citrus";3
"e0fb8b62-33ba-4b0b-8a3b-7b589038bb6d";"Disco Fries";2
